X_Local,Y_Local,Z_Local,Mean_Amplitude
3.846636497215054,9.394870779158872,0.0,5218.690271155254
3.7673241764292316,9.42695485554545,0.0,5347.427660130963
3.688011872817863,9.458265048345528,0.0,5418.874362220597
3.608699585657984,9.488809019011397,0.0,5528.4802596558575
3.5293873142590138,9.518594144344409,0.0,5727.94043624276
3.4500750579607673,9.547627526942865,0.0,5913.558730029078
3.370762816131617,9.575916005071502,0.0,6013.4174494387025
3.2914505881667693,9.603466161988429,0.0,5936.93906568247
3.2121383734866615,9.630284334762633,0.0,5680.606955531728
3.1328261715354713,9.656376622612775,0.0,5385.696651679355
3.053513981779708,9.681748894795607,0.0,5131.808799570186
2.9742018037069125,9.706406798070368,0.0,4982.091659408782
2.8948896368244235,9.730355763763557,0.0,4935.222430006462
2.8155774806582357,9.753601014456677,0.0,4927.958642295163
2.7362653347519177,9.77614757031803,0.0,4946.875554939809
2.656953198665597,9.798000255098014,0.0,4959.136675148183
2.5776410719750125,9.81916370180616,0.0,4955.624771839242
2.498328954270618,9.83964235808666,0.0,4969.099405284099
2.419016845156733,9.85944049130822,0.0,4999.8679826399075
2.339704744250751,9.87856219338273,0.0,5022.439864936494
2.260392651182388,9.89701138532642,0.0,5030.406116690328
2.1810805655929686,9.914791821576122,0.0,5004.870001653043
2.1017684871347564,9.931907094072487,0.0,4934.213153009201
2.0224564154703173,9.948360636121063,0.0,4862.576622601696
1.943144350271915,9.964155726041543,0.0,4846.3645840120425
1.863832291220937,9.979295490614668,0.0,4799.751466390387
1.7845202380073513,9.993782908335676,0.0,4757.078543127373
1.7052081903291858,10.007620812482575,0.0,4762.297757405733
1.6258961478920348,10.02081189400689,0.0,4857.120540782912
1.5465841104085871,10.033358704254114,0.0,4989.456479070787
1.4672720775981747,10.045263657520437,0.0,5043.4770297599625
1.387960049186341,10.056529033451987,0.0,5031.124433029858
1.3086480249044266,10.06715697929231,0.0,4950.0248676695255
1.2293360044891724,10.077149511983372,0.0,4869.088606612366
1.1500239876823364,10.086508520125056,0.0,4858.044274715138
1.0707119742303264,10.095235765797643,0.0,4854.625397210945
0.9913999638838437,10.103332886251508,0.0,4797.166929775409
0.9120879563975395,10.110801395467853,0.0,4723.785943210681
0.8327759515296816,10.11764268559401,0.0,4685.404024829248
0.753463949041832,10.12385802825654,0.0,4714.022919143957
0.674151948698531,10.129448575755054,0.0,4776.017705796039
0.5948399502669911,10.134415362139372,0.0,4826.509344772898
0.5155279535167978,10.138759304172424,0.0,4830.031910828507
0.4362159582196154,10.142481202180987,0.0,4823.954692797199
0.35690396414889974,10.145581740796086,0.0,4776.11820593356
0.27759197107961403,10.14806148958471,0.0,4523.910129095794
0.19827997878795056,10.149920903574174,0.0,3945.107528434524
0.11896798705105342,10.151160323670252,0.0,3204.5806646413553
0.039655995646745185,10.151779976970019,0.0,2825.11181554583
-0.039655995646745185,10.151779976970019,0.0,3175.3529425537317
-0.11896798705105342,10.151160323670252,0.0,3893.344386656158
